source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
GST-10,../marg/gst-capability-map.csv,TAX-10;WORK-02;WORK-03;WORK-04;WORK-06;WORK-08;WORK-09;WORK-10;WORK-13,Supplier/customer resolution,"Dispute bundles, follow-up drafts, evidence exchange, owner assignment and reminders. Commercial payment decisions remain separate from a GST mismatch.",Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-10"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Dispute bundles, follow-up drafts, evidence exchange, owner assignment and reminders. Commercial payment decisions remain separate from a GST mismatch."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""Supplier/customer resolution""}"
GST-11,../marg/gst-capability-map.csv,TAX-11,"Returns, claims and notes",Original-invoice-linked returns; expiry/breakage/destruction; replacements; discounts; commercial notes versus GST adjustments; tax and stock effects reviewed separately.,Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-11"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Original-invoice-linked returns; expiry/breakage/destruction; replacements; discounts; commercial notes versus GST adjustments; tax and stock effects reviewed separately."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Returns, claims and notes""}"
GST-12,../marg/gst-capability-map.csv,TAX-12,RCM and adjustments,"Classified obligations, self-documentation where applicable, tax liability/payment evidence and separately reviewed ITC. Explain applicability rather than treating every unregistered purchase as RCM.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-12"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Classified obligations, self-documentation where applicable, tax liability/payment evidence and separately reviewed ITC. Explain applicability rather than treating every unregistered purchase as RCM."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""RCM and adjustments""}"
GST-13,../marg/gst-capability-map.csv,TAX-13;WORK-02;WORK-03;WORK-04;WORK-05;WORK-07;WORK-10;WORK-11;WORK-12;WORK-13,Filing workspace,"Period checklist, GSTR-1/IFF/1A and 3B preparation, other applicable forms, variance bridge, approvals, export/upload/signing status, official acknowledgements and locked filed snapshots.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-13"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Period checklist, GSTR-1/IFF/1A and 3B preparation, other applicable forms, variance bridge, approvals, export/upload/signing status, official acknowledgements and locked filed snapshots."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Filing workspace""}"
GST-14,../marg/gst-capability-map.csv,TAX-14;WORK-09,Liability and payment view,"Estimated versus approved liabilities, credit/cash ledger evidence, allocation, payment references, interest/late-fee review and period-specific obligations. Bank payment is not automatically proof of return filing.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-14"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Estimated versus approved liabilities, credit/cash ledger evidence, allocation, payment references, interest/late-fee review and period-specific obligations. Bank payment is not automatically proof of return filing."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Liability and payment view""}"
GST-15,../marg/gst-capability-map.csv,TAX-15;WORK-08,Multi-GSTIN operations,"Same-registration movement, distinct-person supply and ISD workflows remain separate. Pair sending/receiving records and reconcile interbranch discrepancies without concealing them in group totals.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-15"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Same-registration movement, distinct-person supply and ISD workflows remain separate. Pair sending/receiving records and reconcile interbranch discrepancies without concealing them in group totals."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Multi-GSTIN operations""}"
GST-16,../marg/gst-capability-map.csv,TAX-16;WORK-05;WORK-06,"Imports, exports and SEZ","BoE/customs evidence, import credit matching, export/SEZ applicability, LUT/bond evidence where relevant and refund dossier/status. Domestic matching rules cannot be blindly reused.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-16"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""BoE/customs evidence, import credit matching, export/SEZ applicability, LUT/bond evidence where relevant and refund dossier/status. Domestic matching rules cannot be blindly reused."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Imports, exports and SEZ""}"
GST-17,../marg/gst-capability-map.csv,TAX-17,Special taxpayer regimes,"Composition, QRMP and relevant TDS/TCS/ISD cases with registration-specific forms, rights and calculations. Keep GST deductions distinct from income-tax deductions.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-17"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Composition, QRMP and relevant TDS/TCS/ISD cases with registration-specific forms, rights and calculations. Keep GST deductions distinct from income-tax deductions."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Special taxpayer regimes""}"
GST-18,../marg/gst-capability-map.csv,TAX-18;WORK-02;WORK-11,Annual compliance and migration,"GSTR-9/9C where applicable, financial-year versus return-period reconciliation, historic claims/reversals, migration control totals and unresolved opening cases.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-18"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""GSTR-9/9C where applicable, financial-year versus return-period reconciliation, historic claims/reversals, migration control totals and unresolved opening cases."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Annual compliance and migration""}"
GST-19,../marg/gst-capability-map.csv,TAX-19;WORK-02;WORK-03;WORK-05;WORK-06;WORK-10;WORK-12,Notices and evidence,"Notice intake, response dates, issue-to-transaction links, evidence bundles, response versions and authorized submission/acknowledgement. No fabricated legal response or automatic admission.",Detailed workflows: gst-special-cases.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-special-cases.md,"{""capability_id"": ""GST-19"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Notice intake, response dates, issue-to-transaction links, evidence bundles, response versions and authorized submission/acknowledgement. No fabricated legal response or automatic admission."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-special-cases.md"", ""workspace"": ""Notices and evidence""}"
GST-20,../marg/gst-capability-map.csv,TAX-20;WORK-02;WORK-12,Compliance change workbench,"Source/effective-date/supersession tracking, rate/MRP transition previews, impact assessment, reviewer sign-off and period-specific audit evidence.",Detailed workflows: gst-outward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-outward-workflows.md,"{""capability_id"": ""GST-20"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Source/effective-date/supersession tracking, rate/MRP transition previews, impact assessment, reviewer sign-off and period-specific audit evidence."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-outward-workflows.md"", ""workspace"": ""Compliance change workbench""}"
GST-21,../marg/gst-capability-map.csv,TAX-21,Common credit and capital goods,"Attribute exclusive/common use, document allocation bases, prepare periodic reversal and applicable annual adjustment, track capital-goods history and preserve reviewer-approved calculations.",Detailed workflows: gst-inward-workflows.md; portal_mode=deferred_by_user; delivery_priority=not_selected,proposed_product_capability,original_proposed_GST_capability_not_vendor_parity_claim,../marg/gst-inward-workflows.md,"{""capability_id"": ""GST-21"", ""delivery_priority"": ""not_selected"", ""features_and_outcome"": ""Attribute exclusive/common use, document allocation bases, prepare periodic reversal and applicable annual adjustment, track capital-goods history and preserve reviewer-approved calculations."", ""portal_mode"": ""deferred_by_user"", ""scope_status"": ""proposed_product_capability"", ""workflow_document"": ""gst-inward-workflows.md"", ""workspace"": ""Common credit and capital goods""}"
